contrato_id;fecha_desembolso;tipo_contrato;tipo_credito;motivo_prestamo;canal_originacion;zona;tipo_inmueble;valor_inmueble_soles;vive_en_inmueble;loan_amount_soles;ltv;plazo_meses;tasa_tea_ofertada;descuento_negociacion_pp;tasa_tea_final;cuota_mensual_soles;ratio_cuota_ingreso;edad;genero;estado_civil;sector_laboral;antiguedad_laboral_anios;ingreso_neto_mensual;score_crediticio;numero_cuentas_activas;deuda_total_sistema_soles;ratio_deuda_ingreso;numero_dependientes;tiene_garantia_adicional;fecha_cancelacion;motivo_cancelacion;duracion_efectiva_meses;meses_transcurridos;max_dias_atraso;meses_con_atraso;par60;estado_credito;prepago;refinanciado;atraso_m001;atraso_m002;atraso_m003;atraso_m004;atraso_m005;atraso_m006;atraso_m007;atraso_m008;atraso_m009;atraso_m010;atraso_m011;atraso_m012;atraso_m013;atraso_m014;atraso_m015;atraso_m016;atraso_m017;atraso_m018;atraso_m019;atraso_m020;atraso_m021;atraso_m022;atraso_m023;atraso_m024;atraso_m025;atraso_m026;atraso_m027;atraso_m028;atraso_m029;atraso_m030;atraso_m031;atraso_m032;atraso_m033;atraso_m034;atraso_m035;atraso_m036;atraso_m037;atraso_m038;atraso_m039;atraso_m040;atraso_m041;atraso_m042;atraso_m043;atraso_m044;atraso_m045;atraso_m046;atraso_m047;atraso_m048;atraso_m049;atraso_m050;atraso_m051;atraso_m052;atraso_m053;atraso_m054;atraso_m055;atraso_m056;atraso_m057;atraso_m058;atraso_m059;atraso_m060;atraso_m061;atraso_m062;atraso_m063;atraso_m064;atraso_m065;atraso_m066;atraso_m067;atraso_m068;atraso_m069;atraso_m070;atraso_m071;atraso_m072;atraso_m073;atraso_m074;atraso_m075;atraso_m076;atraso_m077;atraso_m078;atraso_m079;atraso_m080;atraso_m081;atraso_m082;atraso_m083;atraso_m084;atraso_m085;atraso_m086;atraso_m087;atraso_m088;atraso_m089;atraso_m090;atraso_m091;atraso_m092;atraso_m093;atraso_m094;atraso_m095;atraso_m096;atraso_m097;atraso_m098;atraso_m099;atraso_m100;atraso_m101;atraso_m102;atraso_m103;atraso_m104;atraso_m105;atraso_m106;atraso_m107;atraso_m108;atraso_m109;atraso_m110;atraso_m111;atraso_m112;atraso_m113;atraso_m114;atraso_m115;atraso_m116;atraso_m117;atraso_m118;atraso_m119;atraso_m120
PGH-00034;28/01/2018;cuota mixta;RYA;Libre disponibilidad;Presencial;Lima Este;Casa;182479;0;127000;0.6963;84;12.2;0.5;11.7;2221.57;0.4419;25;F;Casado/a;Empresario;2.9;5026.94;721;3;46859.13;0.7768;3;1;;;78.2;78;10;7;0;Atraso leve;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00035;28/01/2018;cuota fija;NOR;Libre disponibilidad;Presencial;Arequipa;Casa;245250;0;199000;0.8106;84;18.28;0;18.28;4215.27;0.6429;50;M;Casado/a;Dependiente privado;0.7;6556.24;560;4;60362.58;0.7672;3;0;;;78.2;78;120;57;0.3462;Deteriorado;0;0;0;1;0;0;1;0;0;90;88;74;74;69;56;46;46;37;27;27;12;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;120;113;103;103;95;95;92;83;80;80;80;67;64;62;61;52;52;52;60;47;35;33;21;30;17;7;0;60;60;45;42;42;38;90;78;78;71;71;62;61;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00036;30/01/2018;cuota mixta;RYA;Construcción/Remodelación;Presencial;Lima Moderna;Departamento;653761;1;243000;0.3711;72;10.7;0;10.7;4588.03;0.786;31;M;Casado/a;Dependiente público;16.5;5836.87;635;5;100889.14;1.4404;4;1;30/12/2023;Cumplimiento de plazo;72;72;90;30;0.0694;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;5;0;0;5;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;78;74;70;64;50;49;39;37;24;16;15;60;52;45;42;35;33;31;20;10;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00037;31/01/2018;cuota puente;NOR;Adquisición de activos;Digital;Trujillo;Casa;391546;1;212000;0.5414;72;11.9;0.25;11.65;4106.16;0.6777;49;M;Soltero/a;Empresario;8.2;6058.87;677;4;61099.79;0.8404;2;0;31/12/2023;Cumplimiento de plazo;72;72;30;11;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;19;9;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;10;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00038;1/02/2018;cuota mixta;NOR;Capital de trabajo;Digital;Arequipa;Departamento;191057;1;110000;0.5763;60;12.13;0;12.13;2454.12;0.9474;37;M;Casado/a;Independiente informal;19;2590.28;722;6;35769.16;1.1507;1;0;6/01/2023;Cumplimiento de plazo;60;60;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00039;1/02/2018;cuota fija;RYA;Consolidación de deudas;Presencial;Callao;Departamento;592335;1;392000;0.661;72;12.31;0;12.31;7727.02;2.2022;34;F;Casado/a;Dependiente privado;4.8;3508.83;690;7;39620.36;0.941;3;0;12/11/2021;Refinanciamiento interno;46;72;60;17;0;Atraso moderado;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;54;45;45;36;34;23;19;14;10;10;10;6;0;0;0;0;0;0;0;0;0;0;0;0;1;10;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00040;2/02/2018;cuota puente;RYA;Construcción/Remodelación;Digital;Lima Norte;Departamento;992729;1;629000;0.6338;60;14.06;0.5;13.56;14492.64;6.9331;27;M;Casado/a;Dependiente privado;15;2090.34;594;2;24119.83;0.9616;3;0;7/01/2023;Cumplimiento de plazo;60;60;90;27;0.0833;Atraso severo;0;0;0;0;0;10;0;0;0;10;10;0;0;0;5;3;3;0;0;0;0;0;0;0;0;10;4;90;80;72;63;63;52;37;28;21;21;21;21;8;0;0;0;5;2;0;0;1;0;5;0;0;5;0;0;0;10;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00041;2/02/2018;cuota fija;NOR;Capital de trabajo;Digital;Lima Este;Departamento;327554;0;143000;0.4362;96;14.98;0;14.98;2564.54;0.9729;55;F;Casado/a;Dependiente privado;21.4;2636;594;6;3141.82;0.0993;1;1;27/06/2019;Refinanciamiento externo;17;78;90;35;0.1282;Atraso severo;1;0;0;0;0;0;0;0;0;0;1;0;0;5;5;0;0;0;0;0;0;0;1;0;0;90;90;79;79;79;79;79;70;64;61;47;43;43;29;27;27;26;26;26;26;22;12;8;4;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;30;21;11;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00042;3/02/2018;cuota mixta;NOR;Consolidación de deudas;Digital;Lima Este;Departamento;359577;1;264000;0.7348;96;14.51;0;14.51;4663.03;3.9888;36;M;Soltero/a;Independiente informal;10.4;1169.03;677;8;17406.38;1.2408;0;0;;;78;77;60;22;0;Atraso moderado;0;0;0;0;10;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;18;15;14;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;55;41;60;57;54;49;44;41;28;23;17;8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00043;3/02/2018;cuota mixta;NOR;Libre disponibilidad;Digital;Lima Centro;Departamento;396849;1;105000;0.2653;84;10.45;0;10.45;1767.64;0.283;51;M;Conviviente;Dependiente privado;13.7;6246.52;674;5;61110.06;0.8153;0;0;4/12/2023;Castigo / recuperación judicial;71;77;120;23;0.1429;Deteriorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;29;16;1;0;0;0;0;0;0;0;0;0;0;0;0;60;54;41;30;18;8;6;6;0;0;0;0;0;0;0;0;120;118;110;106;100;100;96;91;91;77;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00044;3/02/2018;cuota puente;NOR;Consolidación de deudas;Presencial;Lima Este;Departamento;308348;1;157000;0.5097;24;11.65;0.75;10.9;7310.14;2.0369;47;F;Casado/a;Dependiente privado;20.5;3588.87;672;8;80547.99;1.8703;1;1;24/01/2020;Cumplimiento de plazo;24;24;30;5;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30;30;16;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00045;4/02/2018;cuota fija;RYA;Construcción/Remodelación;Digital;Lima Este;Oficina;582768;1;356000;0.6106;48;12.32;0;12.32;9430.88;2.3294;51;M;Soltero/a;Independiente formal;11.3;4048.69;681;8;82005.49;1.6879;1;0;14/01/2022;Cumplimiento de plazo;48;48;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00046;4/02/2018;cuota fija;NOR;Libre disponibilidad;Presencial;Lima Norte;Casa;353424;0;202000;0.5707;48;13.34;0;13.34;5453.3;2.7066;38;F;Casado/a;Independiente informal;7.2;2014.85;642;2;7296.25;0.3018;0;1;14/01/2022;Cumplimiento de plazo;48;48;30;10;0;Atraso leve;0;0;0;0;1;0;30;20;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;5;4;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00047;6/02/2018;cuota mixta;NOR;Libre disponibilidad;Digital;Lima Centro;Oficina;387970;0;115000;0.2952;60;12.03;0.75;11.28;2516.47;0.8602;48;M;Soltero/a;Dependiente privado;9.2;2925.33;636;4;61714.32;1.758;4;0;11/01/2023;Cumplimiento de plazo;60;60;60;9;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;60;47;45;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00048;7/02/2018;cuota mixta;RYA;Consolidación de deudas;Digital;Lima Moderna;Casa;169015;1;56000;0.3318;12;7.61;0;7.61;4861.26;2.6226;41;M;Conviviente;Independiente formal;8.5;1853.6;751;5;38441.71;1.7282;1;0;2/02/2019;Cumplimiento de plazo;12;12;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00049;7/02/2018;cuota fija;RYA;Construcción/Remodelación;Digital;Lima Norte;Departamento;180412;1;98000;0.5456;84;11.21;0;11.21;1688.84;0.3949;50;M;Soltero/a;Dependiente privado;15.8;4276.23;692;3;99622.37;1.9414;4;1;;;77.8;77;90;22;0.013;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;57;42;34;26;16;16;11;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;59;59;55;50;36;23;16;3;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00050;8/02/2018;cuota puente;RYA;Construcción/Remodelación;Digital;Lima Moderna;Departamento;309044;1;199000;0.6455;60;9.49;0.5;8.99;4129.95;0.6124;39;F;Divorciado/a;Independiente formal;10;6743.8;771;2;94258.94;1.1648;4;0;13/01/2023;Cumplimiento de plazo;60;60;60;9;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;50;46;34;24;11;11;10;5;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00051;8/02/2018;cuota mixta;NOR;Libre disponibilidad;Presencial;Lima Centro;Departamento;297178;0;65000;0.218;96;11.88;0;11.88;1052.15;0.251;50;M;Soltero/a;Independiente formal;2.4;4192.49;642;2;18431.05;0.3664;3;0;;;77.8;77;60;37;0;Atraso moderado;0;0;0;0;0;5;0;1;0;0;0;10;3;3;3;0;0;0;0;0;0;0;1;0;0;30;24;19;19;7;6;0;0;0;0;0;5;5;0;0;10;3;5;60;57;43;35;25;13;5;1;0;0;0;0;60;60;49;38;37;27;15;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00052;8/02/2018;cuota fija;RYA;Construcción/Remodelación;Presencial;Lima Moderna;Casa;555764;1;436000;0.7853;60;11.86;0;11.86;9667.76;2.665;36;M;Casado/a;Independiente formal;10.7;3627.74;664;5;53552.99;1.2302;1;0;13/01/2023;Cumplimiento de plazo;60;60;5;7;0;Atraso leve;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00053;8/02/2018;cuota fija;RYA;Consolidación de deudas;Presencial;Lima Norte;Casa;278074;0;176000;0.6342;48;14.77;0.75;14.02;4811.23;1.348;67;F;Soltero/a;Independiente formal;17.8;3569.04;566;6;44020.12;1.0278;2;1;18/01/2022;Cumplimiento de plazo;48;48;90;27;0.0625;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;30;26;14;4;0;0;30;29;24;21;21;19;16;4;0;0;0;90;77;72;57;48;43;34;20;20;11;11;3;1;1;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00054;9/02/2018;cuota puente;NOR;Libre disponibilidad;Presencial;Trujillo;Casa;417781;0;193000;0.463;24;11.13;0;11.13;9006.97;3.7944;42;M;Casado/a;Independiente formal;13.7;2373.77;732;6;21610.02;0.7586;2;0;5/05/2019;Refinanciamiento interno;15;24;90;17;0.2083;Atraso severo;0;1;90;82;81;72;69;57;54;53;43;37;25;25;15;3;0;5;3;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00055;9/02/2018;cuota fija;RYA;Consolidación de deudas;Digital;Lima Moderna;Casa;243970;1;37000;0.1506;72;10.45;0.75;9.7;679.87;0.1048;60;M;Soltero/a;Dependiente privado;1.7;6488.93;621;6;47106.52;0.605;0;0;9/01/2024;Cumplimiento de plazo;72;72;30;8;0;Atraso leve;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;30;19;4;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00056;9/02/2018;cuota puente;NOR;Construcción/Remodelación;Presencial;Lima Este;Local Comercial;161790;1;120000;0.7417;60;14.14;0.25;13.89;2785.35;0.8353;63;F;Casado/a;Dependiente privado;7.6;3334.43;658;7;13219.92;0.3304;1;1;2/10/2019;Refinanciamiento externo;20;60;10;3;0;Atraso leve;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00057;11/02/2018;cuota puente;NOR;Consolidación de deudas;Digital;Callao;Departamento;650286;1;129000;0.1983;60;10.28;0;10.28;2758.68;0.1724;44;M;Soltero/a;Empresario;23.3;16006.07;711;2;367815.5;1.915;2;0;16/01/2023;Cumplimiento de plazo;60;60;10;3;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00058;13/02/2018;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Norte;Departamento;548247;0;312000;0.5699;72;12.62;0.25;12.37;6159.86;5.2552;22;F;Casado/a;Independiente informal;10.5;1172.15;690;7;2665.75;0.1895;1;0;13/01/2024;Cumplimiento de plazo;72;72;30;22;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;5;5;0;30;27;25;24;24;24;22;17;17;15;12;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00059;16/02/2018;cuota fija;NOR;Consolidación de deudas;Digital;Piura;Terreno;176203;1;67000;0.3826;72;10.58;0.75;9.83;1235.5;0.2908;42;F;Divorciado/a;Independiente formal;16.4;4248.45;762;8;29635.12;0.5813;2;0;14/09/2018;Refinanciamiento externo;7;72;0;0;0;Al día;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00060;16/02/2018;cuota fija;NOR;Capital de trabajo;Digital;Cusco;Departamento;310808;1;121000;0.3901;108;12.85;0;12.85;1895.77;0.4525;38;M;Conviviente;Independiente formal;24.8;4189.96;611;1;86519.04;1.7208;4;0;;;77.5;77;10;11;0;Atraso leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;10;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00061;16/02/2018;cuota puente;NOR;Capital de trabajo;Digital;Trujillo;Casa;426301;1;245000;0.5756;60;11.49;0;11.49;5386.96;0.8898;43;F;Casado/a;Empresario;10.6;6054.31;761;3;57476.97;0.7911;1;0;21/01/2023;Cumplimiento de plazo;60;60;1;4;0;Atraso leve;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00062;17/02/2018;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Norte;Departamento;376759;1;253000;0.671;36;12.66;0;12.66;8483.2;1.8337;37;M;Casado/a;Independiente formal;16;4626.19;673;6;2680.21;0.0483;3;0;1/02/2021;Cumplimiento de plazo;36;36;10;3;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00063;18/02/2018;cuota fija;RYA;Consolidación de deudas;Presencial;Lima Este;Departamento;637232;0;222000;0.3483;24;10.2;0;10.2;10264.68;2.4655;39;M;Casado/a;Dependiente privado;11.4;4163.38;684;5;2479.49;0.0496;2;0;8/02/2020;Cumplimiento de plazo;24;24;90;7;0.0833;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;25;10;5;0;0;0;0;0;90;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00064;18/02/2018;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Sur;Casa;235921;1;134000;0.5668;96;13.01;0;13.01;2252.92;0.2895;46;M;Soltero/a;Independiente formal;18.5;7781.54;650;4;131238.79;1.4055;0;0;;;77.5;77;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00065;19/02/2018;cuota fija;NOR;Consolidación de deudas;Digital;Lima Norte;Departamento;269906;1;182000;0.6735;12;11.91;0;11.91;16162.82;6.6115;46;M;Soltero/a;Independiente informal;21.1;2444.65;738;8;51249.06;1.747;0;0;14/02/2019;Cumplimiento de plazo;12;12;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00066;20/02/2018;cuota fija;NOR;Consolidación de deudas;Digital;Lima Centro;Departamento;244489;1;39000;0.1594;96;11.65;0.5;11.15;615.79;0.187;47;M;Casado/a;Independiente informal;22.9;3292.74;631;2;29519.15;0.7471;2;0;;;77.4;77;30;9;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;30;15;12;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00067;20/02/2018;cuota mixta;NOR;Capital de trabajo;Digital;Cusco;Oficina;233034;1;61000;0.2637;96;15.82;0.5;15.32;1105.99;0.4742;44;M;Casado/a;Dependiente público;2.5;2332.24;533;7;9483.99;0.3389;2;0;19/04/2024;Refinanciamiento externo;75;77;30;28;0;Atraso leve;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;29;24;23;15;15;11;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;10;9;30;21;21;11;4;0;0;1;0;0;0;5;5;0;0;0;1;0;5;5;5;4;0;0;5;4;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00068;20/02/2018;cuota mixta;NOR;Consolidación de deudas;Presencial;Lima Moderna;Local Comercial;397256;0;241000;0.6077;36;13.86;0;13.86;8220.43;0.5221;26;M;Soltero/a;Dependiente público;12.2;15745.82;614;6;69076.89;0.3656;1;1;4/02/2021;Cumplimiento de plazo;36;36;90;18;0.1389;Atraso severo;0;0;0;0;0;90;78;78;71;65;57;49;49;49;45;30;30;30;19;19;12;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00069;20/02/2018;cuota puente;NOR;Consolidación de deudas;Digital;Arequipa;Casa;422591;0;107000;0.2534;36;12.06;0;12.06;3557;1.171;44;M;Casado/a;Dependiente privado;9.1;3037.53;633;7;17695.37;0.4855;1;0;4/02/2021;Cumplimiento de plazo;36;36;60;10;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;19;10;2;0;0;0;0;0;0;0;0;0;0;0;60;47;33;31;23;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00070;21/02/2018;cuota fija;RYA;Construcción/Remodelación;Presencial;Cusco;Oficina;638252;0;310000;0.4859;108;13.58;0;13.58;4987.51;1.8556;50;M;Casado/a;Dependiente privado;16.7;2687.75;623;5;10218.66;0.3168;2;0;;;77.4;77;60;21;0;Atraso moderado;0;0;0;0;10;9;3;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;60;59;53;48;38;36;27;18;17;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;10;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
